borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
Bronx,Soundview,02 Two Family Dwellings,1,3651,23,B3,920 Wheeler Avenue,NA,10473,2,0,2,2442,1848,1945,1,B3,400000,2023-11-08T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3667,43,B1,936 Taylor Avenue,NA,10473,2,0,2,2100,2310,1993,1,B1,725000,2024-02-14T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3667,48,B1,946 Taylor Avenue,NA,10473,2,0,2,2100,2310,1993,1,B1,780000,2024-05-21T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3743,79,B1,1111 Stratford Avenue,NA,10472,2,0,2,1980,2040,1950,1,B1,735000,2024-02-16T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3749,82,B9,1709 Watson Avenue,NA,10472,2,0,2,1840,2860,1955,1,B9,799000,2023-12-20T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3749,103,B9,1126 Croes Avenue,NA,10472,2,0,2,2000,2860,1955,1,B9,850000,2024-05-07T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3749,117,B9,1154 Croes Avenue,NA,10472,2,0,2,2825,2860,1955,1,B9,900000,2024-02-27T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3755,19,B1,1122 Taylor Avenue,NA,10472,2,0,2,2000,1920,1965,1,B1,742465,2024-06-19T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3756,29,B2,1146 Thieriot Avenue,NA,10472,2,0,2,2500,1656,1925,1,B2,600000,2023-12-12T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3766,4,B1,1851 Gleason,NA,10472,2,0,2,2900,2596,1940,1,B1,845000,2023-12-29T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3766,12,B1,1212 Thieriot Avenue,NA,10472,2,0,2,5000,2700,1930,1,B1,1085000,2024-01-30T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3766,26,B1,1240 Thieriot Avenue,NA,10472,2,0,2,2500,4050,1992,1,B1,670000,2023-11-21T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3770,14,B3,1247 Evergreen Avenue,NA,10472,2,0,2,3517,1980,1930,1,B3,795000,2024-04-17T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3771,26,B1,1250 Evergreen Avenue,NA,10472,2,0,2,2467,2604,1930,1,B1,740000,2024-08-07T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3774,53,B1,1253 Ward Avenue,NA,10472,2,0,2,2500,2544,1930,1,B1,799326,2024-06-27T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3775,65,B1,1231 Manor Ave,NA,10472,2,0,2,2000,1400,1930,1,B1,773200,2024-04-01T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3783,30,B9,1281 Rosedale Avenue,NA,10472,2,0,2,2490,2820,1955,1,B9,800000,2024-01-23T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3783,39,B9,1259 Rosedale Avenue,NA,10472,2,0,2,1992,2800,1955,1,B9,900000,2023-11-27T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3784,16,B9,1274 Rosedale Ave,NA,10472,2,0,2,1958,2422,1960,1,B9,650000,2024-02-16T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3870,50,B1,1341 Fteley Av,NA,10472,2,0,2,2442,2296,1920,1,B1,880000,2024-02-29T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3870,62,B1,1317 Fteley Avenue,NA,10472,2,0,2,2500,2856,1920,1,B1,825000,2024-03-08T00:00:00Z
Bronx,Soundview,02 Two Family Dwellings,1,3892,16,B1,1424 Fteley Avenue,NA,10472,2,0,2,2442,3628,1920,1,B1,860000,2024-03-13T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3446,50,C0,135 Pugsley Avenue,NA,10473,3,0,3,2500,2700,1935,1,C0,690000,2023-09-19T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3447,23,C0,136 Puglsey Ave,NA,10473,3,0,3,5500,3054,1945,1,C0,1200000,2024-06-28T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3476,16,C0,318 Newman Avenue,NA,10473,3,0,3,5571,2800,1920,1,C0,885000,2023-12-18T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3492,54,C0,479 Commonwealth Avenue,NA,10473,3,0,3,1975,2745,1975,1,C0,780000,2023-12-04T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3493,29,C0,468 Commonwealth Avenue,NA,10473,3,0,3,1992,2730,1975,1,C0,680000,2024-01-12T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3493,61,C0,431 St Lawrence Avenue,NA,10473,3,0,3,1958,2745,1975,1,C0,999999,2024-05-20T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3493,70,C0,413 St Lawrence Avenue,NA,10473,3,0,3,1958,2745,1975,1,C0,965000,2024-08-05T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3494,32,C0,450 Saint Lawrence Ave,NA,10473,3,0,3,2000,3000,1965,1,C0,863200,2023-10-16T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3497,40,C0,455 Leland Avenue,NA,10473,3,0,3,1933,2301,1965,1,C0,800000,2024-03-21T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3500,3,C0,1913 Patterson Avenue,NA,10473,3,0,3,1950,2820,1970,1,C0,975000,2024-05-16T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3522,56,C0,549 Taylor Avenue,NA,10473,3,0,3,2000,2440,1970,1,C0,620000,2024-03-08T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3525,40,C0,580 Leland Avenue,NA,10473,3,0,3,3100,2560,1960,1,C0,388042,2023-12-06T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3555,38,C0,1756 Seward Avenue,NA,10473,3,0,3,2500,3680,1940,1,C0,675000,2024-03-29T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3593,48,C0,735 Noble Avenue,NA,10473,3,0,3,2500,3450,1920,1,C0,844600,2023-10-24T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3595,58,C0,715 Commonwealth Avenue,NA,10473,3,0,3,2500,3550,1920,1,C0,200000,2024-07-10T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3596,22,C0,1773 Seward Avenue,NA,10473,3,0,3,2500,3350,1920,1,C0,380000,2024-01-18T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3596,24,C0,1769 Seward Avenue,NA,10473,3,0,3,2500,3350,1920,1,C0,450000,2024-07-10T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3713,60,C0,1017 Elder Avenue,NA,10472,3,0,3,2000,3300,2006,1,C0,1500000,2024-05-03T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3713,62,C0,1013 Elder Avenue,NA,10472,3,0,3,2000,3300,2006,1,C0,1500000,2024-05-03T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3713,66,C0,1005 Elder Avenue,NA,10472,3,0,3,1600,3300,2006,1,C0,1500000,2024-05-03T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3713,67,C0,1003 Elder Avenue,NA,10472,3,0,3,1600,3300,2006,1,C0,1500000,2024-05-03T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3717,27,C0,1050 Manor Avenue,NA,10472,3,0,3,2500,3975,1930,1,C0,900000,2024-04-18T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3718,28,C0,1044 Stratford Avenue,NA,10472,3,0,3,2825,2420,1920,1,C0,900000,2024-08-02T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3739,6,C0,1102 Wheeler Avenue,NA,10472,3,0,3,2000,2800,1930,1,C0,750000,2023-09-29T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3741,51,C0,1159 Ward Avenue,NA,10472,3,0,3,2500,3480,1940,1,C0,999000,2023-10-26T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3749,67,C0,1125 Noble Ave,NA,10472,3,0,3,2633,3740,1930,1,C0,998000,2024-05-08T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3751,41,C0,1156 Rosedale Avenue,NA,10472,3,0,3,2635,2864,1998,1,C0,1025000,2024-01-25T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3753,51,C0,1153 Beach Avenue,NA,10472,3,0,3,2500,2000,1910,1,C0,815000,2024-01-11T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3755,60,C0,1141 Thieriot Avenue,NA,10472,3,0,3,2500,2950,1930,1,C0,855000,2024-05-29T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3760,58,C0,1221 Rosedale Avenue,NA,10472,3,0,3,2490,4200,1920,1,C0,1150000,2023-11-07T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3775,23,C0,1238 Ward Avenue,NA,10472,3,0,3,2500,3969,1930,1,C0,975000,2024-02-13T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3780,125,C0,1274 Metcalf Avenue,NA,10472,3,0,3,1975,2764,1960,1,C0,880000,2024-01-23T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3782,26,C0,1710 E 172nd Street,NA,10472,3,0,3,1800,3000,1955,1,C0,1100000,2024-02-09T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3785,2,C0,1773 Westchester Avenue,NA,10472,3,0,3,2180,2920,1965,1,C0,900000,2024-01-10T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3862,35,C0,1321 Elder Avenue,NA,10472,3,0,3,2700,2560,1915,1,C0,1100000,2023-12-06T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3868,47,C0,1343 Harrod Avenue,NA,10472,3,0,3,2500,3660,1920,1,C0,1015000,2024-04-15T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3872,49,C0,1339 Noble Avenue,NA,10472,3,0,3,2500,3630,1935,1,C0,827000,2024-04-08T00:00:00Z
Bronx,Soundview,03 Three Family Dwellings,1,3893,43,C0,1415 Noble Avenue,NA,10472,3,0,3,2500,3960,1920,1,C0,1110000,2024-01-12T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3739,12,C3,1120 Wheeler Avenue,NA,10472,4,0,4,2500,3200,1929,2,C3,877797,2024-05-23T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3747,50,C3,1157 Fteley Avenue,NA,10472,4,0,4,2500,3280,1929,2,C3,1150000,2024-05-28T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3747,108,C2,1136 Metcalf Avenue,NA,10472,6,0,6,2500,6150,1929,2,C2,740000,2024-04-12T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3769,41,C3,1251 Bronx River Avenue,NA,10472,4,0,4,3000,3200,1925,2,C3,1250000,2024-04-23T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3774,29,C3,1246 Boynton Avenue,NA,10472,4,0,4,2500,3198,1924,2,C3,850000,2024-05-10T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3774,32,C3,1252 Boynton Avenue,NA,10472,4,0,4,2500,3198,1924,2,C3,999000,2024-06-03T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3777,24,C3,1246 Stratford Avenue,NA,10472,4,0,4,2500,3321,1927,2,C3,998000,2024-03-26T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3777,53,C3,1241 Morrison Avenue,NA,10472,4,0,4,2500,3321,1927,2,C3,1050000,2024-04-19T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3782,19,C3,1270 Croes Avenue,NA,10472,4,0,4,2500,3280,1927,2,C3,1051000,2023-11-17T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3866,19,C3,1328 Manor Avenue,NA,10472,4,0,4,2500,3600,1927,2,C3,999000,2023-10-10T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3868,62,C2,1311 Harrod Avenue,NA,10472,5,0,5,2500,3160,1927,2,C2,400000,2024-02-07T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3870,8,C3,1661 East 172 St,NA,10472,4,0,4,2425,4800,1926,2,C3,835000,2024-02-16T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3874,66,C3,1323 Commonwealth Avenue,NA,10472,4,0,4,2500,2680,1930,2,C3,1100000,2024-02-01T00:00:00Z
Bronx,Soundview,07 Rentals - Walkup Apartments,2A,3885,32,C2,1406 Bronx River Avenue,NA,10472,5,0,5,2500,3520,1926,2,C2,1100000,2024-04-01T00:00:00Z
Bronx,Soundview,08 Rentals - Elevator Apartments,2,3594,41,D3,751 Rosedale Ave,NA,10473,33,0,33,7500,21711,2021,2,D3,11000000,2023-10-25T00:00:00Z
Bronx,Soundview,08 Rentals - Elevator Apartments,2,3741,30,D1,1158 Boynton Avenue,NA,10472,66,0,66,15000,63720,1929,2,D1,4675000,2024-02-22T00:00:00Z
Bronx,Soundview,21 Office Buildings,4,3785,35,O1,1271 St Lawrence Avenue,NA,10472,0,1,1,854,645,1985,4,O1,1200000,2024-02-06T00:00:00Z
Bronx,Soundview,22 Store Buildings,4,3762,37,K1,1772 Westchester Avenue,NA,10472,0,5,5,5090,3550,1924,4,K1,2350000,2023-12-20T00:00:00Z
Bronx,Soundview,29 Commercial Garages,4,3785,33,G2,1273 St Lawrence Avenue,NA,10472,0,2,2,5879,4433,1925,4,G2,1200000,2024-02-06T00:00:00Z
Bronx,Soundview,38 Asylums And Homes,4,3524,1,N2,1841 Lacombe Avenue,NA,10473,0,1,1,7164,6840,1968,4,N2,975000,2024-07-17T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5419,85,A1,2919 Greene Place,NA,10465,1,0,1,2935,1224,1930,1,A1,630000,2024-02-21T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5423,15,A1,2922 Sommer Place,NA,10465,1,0,1,3125,1394,1920,1,A1,750000,2024-08-01T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5430,16,A1,830 Hollywood Ave,NA,10465,1,0,1,2500,860,1920,1,A1,380000,2024-06-20T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5432,31,A1,2956 Philip Ave,NA,10465,1,0,1,3742,1794,1930,1,A1,840000,2023-12-04T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5432,46,A1,739 Logan Avenue,NA,10465,1,0,1,5000,1500,1930,1,A1,700000,2023-10-26T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5436,55,A2,639 Logan Avenue,NA,10465,1,0,1,1690,672,1920,1,A2,462000,2024-06-28T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5450,21,A5,265 Throgs Neck Blvd,NA,10465,1,0,1,3105,1944,1960,1,A5,715000,2024-08-28T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5488,44,A2,552 Ellsworth Ave,NA,10465,1,0,1,5000,1116,1925,1,A2,525000,2023-10-19T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5500,46,A5,214 Throggs Neck Blvd.,NA,10465,1,0,1,2000,1760,1950,1,A5,695000,2023-09-26T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5502,104,A1,3056 Lawton Avenue,NA,10465,1,0,1,2136,1920,1930,1,A1,685000,2023-11-08T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5518,113,A5,3108 Wissman Avenue,NA,10465,1,0,1,1775,1687,1960,1,A5,520000,2024-05-02T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5518,335,A5,4211 Throgs Neck Expressway,NA,10465,1,0,1,1800,1798,1970,1,A5,675000,2024-03-21T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5519,7,A5,3154a Miles Avenue,NA,10465,1,0,1,1800,1998,1955,1,A5,446000,2024-02-08T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5519,174,A2,64 Pennyfield Camp,NA,10465,1,0,1,2351,560,1920,1,A2,425000,2023-11-17T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5521,11,A2,153 Prentiss Avenue,NA,10465,1,0,1,2750,1970,1925,1,A2,700000,2023-12-12T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5521,30,A5,332 Pennyfield Avenue,NA,10465,1,0,1,2420,1188,1955,1,A5,375000,2023-12-11T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5526,116,A1,4384 Locust Point Drive,NA,10465,1,0,1,2500,1620,1940,1,A1,575000,2024-04-30T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5527,37,A2,3274 Giegerich Place,NA,10465,1,0,1,5975,1560,1950,1,A2,1120000,2024-02-08T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5527,71,A2,3249 Tierney Place,NA,10465,1,0,1,5250,2250,1950,1,A2,750000,2024-08-26T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5527,75,A2,3239 Tierney Place,NA,10465,1,0,1,3933,697,1920,1,A2,325000,2024-07-24T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5529,33,A1,3252 Tierney Place,NA,10465,1,0,1,2109,1666,1955,1,A1,582115,2024-04-26T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5529,550,A2,3096 Fearn,NA,10465,1,0,1,1663,677,1930,1,A2,560000,2023-09-14T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5529,593,A1,3089 Fern Place,NA,10465,1,0,1,3325,1380,1930,1,A1,849000,2024-06-17T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5531,58,A5,1046 Revere Avenue,NA,10465,1,0,1,2500,1920,1920,1,A5,700000,2023-10-23T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5531,103,A1,3546 East Tremont,NA,10465,1,0,1,4322,2008,1920,1,A1,735000,2024-05-22T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5531,133,A1,938 Revere Avenue,NA,10465,1,0,1,2500,1026,1940,1,A1,295000,2023-11-21T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5531,133,A1,938 Revere Avenue,NA,10465,1,0,1,2500,1026,1940,1,A1,650000,2024-07-19T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5533,58,A1,1016 Quincy Ave,NA,10465,1,0,1,5000,1120,1915,1,A1,675000,2024-06-21T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5533,64,A2,1028 Quincy Ave,NA,10465,1,0,1,2500,1520,1915,1,A2,629000,2024-06-14T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5534,78,A1,2816 Barkley Avenue,NA,10465,1,0,1,3600,1156,1955,1,A1,638000,2023-11-03T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5535,49,A2,1036 Brinsmade Ave,NA,10465,1,0,1,3200,1908,1950,1,A2,445000,2024-01-30T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5535,52,A2,1048 Brinsmade Avenue,NA,10465,1,0,1,4200,1908,1950,1,A2,698000,2024-02-09T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5536,34,A2,1004 Huntington Avenue,NA,10465,1,0,1,3125,2062,1950,1,A2,698000,2023-10-30T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5536,90,A5,906 Huntington Ave,NA,10465,1,0,1,1800,1651,1950,1,A5,620000,2023-09-13T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5537,82,A5,923 Huntington Avenue,NA,10465,1,0,1,2150,1417,1950,1,A5,590000,2024-07-30T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5544,20,A1,843 Revere Avenue,NA,10465,1,0,1,3500,1005,1930,1,A1,545000,2023-11-13T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5546,78,A5,2800 Philip Avenue,NA,10465,1,0,1,1408,960,1940,1,A5,559000,2023-09-21T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5546,82,A5,2810 Philip Avenue,NA,10465,1,0,1,1936,960,1950,1,A5,530000,2023-11-27T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5546,134,A5,750 Swinton Avenue,NA,10465,1,0,1,2000,960,1930,1,A5,625000,2024-04-05T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5547,21,A1,833 Swinton Avenue,NA,10465,1,0,1,5000,1769,1925,1,A1,769000,2024-04-18T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5547,27,A5,819 Swinton Avenue,NA,10465,1,0,1,2500,1710,1940,1,A5,680000,2024-06-11T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5561,162,A5,2888 Schley Avenue,NA,10465,1,0,1,2500,1850,1965,1,A5,715000,2023-11-01T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5562,104,A5,635 Revere Avenue,NA,10465,1,0,1,2400,1330,1965,1,A5,575000,2024-01-09T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5562,254,A5,2872 Roosevelt Avenue,NA,10465,1,0,1,2242,1188,1965,1,A5,538000,2023-12-08T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5578,115,A5,2825b Miles Avenue,NA,10465,1,0,1,2244,1494,1955,1,A5,620000,2023-11-17T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5579,51,A2,414 Swinton Avenue,NA,10465,1,0,1,2500,544,1925,1,A2,340000,2024-05-16T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5582,111,A5,2733 Miles Avenue,NA,10465,1,0,1,1800,1798,1960,1,A5,650000,2024-02-20T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5589,106,A5,250 Revere Avenue,NA,10465,1,0,1,2069,1734,1955,1,A5,400000,2024-06-06T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5589,115,A5,4300 East Tremont Avenue,NA,10465,1,0,1,4320,1728,1955,1,A5,675000,2024-07-26T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5589,121,A5,4312 East Tremont Avenue,NA,10465,1,0,1,2099,1584,1955,1,A5,590000,2023-11-15T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5589,126,A5,4322 East Tremont Avenue,NA,10465,1,0,1,3041,1728,1955,1,A5,745000,2024-05-15T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5589,131,A5,4332 East Tremont Avenue,NA,10465,1,0,1,3041,1728,1955,1,A5,700000,2024-06-10T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5589,141,A5,154 Revere Avenue,NA,10465,1,0,1,3060,1728,1955,1,A5,588000,2023-12-19T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5591,32,A5,241 Calhoun Avenue,NA,10465,1,0,1,1938,2140,1925,1,A5,625000,2023-09-25T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5592,13,A2,279 Quincy Avenue,NA,10465,1,0,1,5000,2443,1960,1,A2,825000,2024-06-27T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5592,57,A5,250 Swinton Avenue,NA,10465,1,0,1,1800,1080,1940,1,A5,630000,2024-06-24T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5592,152,A5,240 Swinton Avenue,NA,10465,1,0,1,2208,1296,1960,1,A5,569000,2024-03-08T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5593,38,A5,239 Swinton Avenue,NA,10465,1,0,1,1900,1116,1955,1,A5,645000,2023-12-05T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5593,45,A5,223 Swinton Avenue,NA,10465,1,0,1,1800,1224,1955,1,A5,550000,2024-01-02T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5594,152,A5,240 Huntington Avenue,NA,10465,1,0,1,1800,1998,1960,1,A5,540000,2023-12-14T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5595,46,A2,2738 Miles Avenue,NA,10465,1,0,1,2500,936,1930,1,A2,325000,2024-03-05T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5595,51,A5,287 Huntington Avenue,NA,10465,1,0,1,3325,1895,1960,1,A5,680000,2024-03-27T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5596,66,A5,259 Balcom,NA,10465,1,0,1,1800,1539,1960,1,A5,549000,2024-02-03T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5599,69,A5,249 Davis Avenue,NA,10465,1,0,1,2100,1813,1960,1,A5,670000,2024-06-27T00:00:00Z
Bronx,Throgs Neck,01 One Family Dwellings,1,5601,26,A2,264 Emerson Avenue,NA,10465,1,0,1,5000,1760,1935,1,A2,500000,2023-11-14T00:00:00Z
Bronx,Throgs Neck,02 Two Family Dwellings,1,5419,71,B3,1055 Edison Avenue,NA,10465,2,0,2,5000,1634,1930,1,B3,510000,2024-03-13T00:00:00Z
Bronx,Throgs Neck,02 Two Family Dwellings,1,5419,77,B3,2933 Greene Place,NA,10465,2,0,2,4750,1188,1950,1,B3,735000,2023-09-20T00:00:00Z
Bronx,Throgs Neck,02 Two Family Dwellings,1,5422,43,B3,3063 Barkley Avenue,NA,10465,2,0,2,2500,1300,1920,1,B3,639000,2023-10-11T00:00:00Z
Bronx,Throgs Neck,02 Two Family Dwellings,1,5425,28,B2,937 Hollywood Avenue,NA,10465,2,0,2,5600,2004,1940,1,B2,830000,2024-02-01T00:00:00Z
Bronx,Throgs Neck,02 Two Family Dwellings,1,5427,18,B3,803 Edison Avenue,NA,10465,2,0,2,5000,1568,1935,1,B3,970000,2024-05-15T00:00:00Z
Bronx,Throgs Neck,02 Two Family Dwellings,1,5427,59,B3,2922 Sullivan Place,NA,10465,2,0,2,2500,2418,1930,1,B3,690000,2024-04-10T00:00:00Z
Bronx,Throgs Neck,02 Two Family Dwellings,1,5428,22,B2,840 Edison Ave,NA,10465,2,0,2,2500,2110,1920,1,B2,875000,2024-06-11T00:00:00Z
Bronx,Throgs Neck,02 Two Family Dwellings,1,5430,31,B2,3050 Lafayette Avenue,NA,10465,2,0,2,5000,1760,1920,1,B2,980000,2024-01-12T00:00:00Z
Bronx,Throgs Neck,02 Two Family Dwellings,1,5431,12,B1,3703 East Tremont Avenue,NA,10465,2,0,2,3000,2295,1950,1,B1,795000,2024-02-22T00:00:00Z
Bronx,Throgs Neck,02 Two Family Dwellings,1,5433,3,B1,3003 Randall Ave,NA,10465,2,0,2,2500,1836,1960,1,B1,819700,2024-03-14T00:00:00Z
